user_id,product_id,rating
699,113,4.3
700,113,4.3
701,113,4.3
702,113,4.3
703,113,4.3
704,113,4.3
705,113,4.3
706,113,4.3
496,114,4.1
497,114,4.1
498,114,4.1
499,114,4.1
500,114,4.1
501,114,4.1
502,114,4.1
503,114,4.1
707,115,4.5
708,115,4.5
709,115,4.5
710,115,4.5
711,115,4.5
712,115,4.5
713,115,4.5
714,115,4.5
715,116,4.1
716,116,4.1
717,116,4.1
718,116,4.1
719,116,4.1
720,116,4.1
721,116,4.1
722,116,4.1
723,117,3.6
724,117,3.6
725,117,3.6
726,117,3.6
727,117,3.6
728,117,3.6
729,117,3.6
730,117,3.6
731,118,3.5
732,118,3.5
733,118,3.5
734,118,3.5
735,118,3.5
736,118,3.5
737,118,3.5
738,118,3.5
416,119,4
417,119,4
418,119,4
419,119,4
420,119,4
421,119,4
422,119,4
423,119,4
719,120,3.8
739,120,3.8
740,120,3.8
741,120,3.8
742,120,3.8
743,120,3.8
744,120,3.8
745,120,3.8
746,121,4.4
747,121,4.4
748,121,4.4
749,121,4.4
750,121,4.4
751,121,4.4
752,121,4.4
753,121,4.4
754,122,3.7
755,122,3.7
756,122,3.7
757,122,3.7
758,122,3.7
759,122,3.7
760,122,3.7
761,122,3.7
762,123,4.3
763,123,4.3
764,123,4.3
765,123,4.3
766,123,4.3
767,123,4.3
768,123,4.3
769,123,4.3
770,124,4.1
771,124,4.1
772,124,4.1
773,124,4.1
774,124,4.1
775,124,4.1
776,124,4.1
777,124,4.1
432,125,4.2
433,125,4.2
434,125,4.2
435,125,4.2
436,125,4.2
437,125,4.2
438,125,4.2
439,125,4.2
778,126,4.1
779,126,4.1
780,126,4.1
781,126,4.1
782,126,4.1
783,126,4.1
784,126,4.1
785,126,4.1
786,127,4.3
787,127,4.3
788,127,4.3
789,127,4.3
790,127,4.3
791,127,4.3
792,127,4.3
793,127,4.3
794,128,4.2
795,128,4.2
796,128,4.2
797,128,4.2
798,128,4.2
799,128,4.2
800,128,4.2
801,128,4.2
802,129,4.2
803,129,4.2
804,129,4.2
805,129,4.2
806,129,4.2
807,129,4.2
808,129,4.2
809,129,4.2
810,130,4.4
811,130,4.4
812,130,4.4
813,130,4.4
814,130,4.4
815,130,4.4
816,130,4.4
817,130,4.4
169,131,4.3
170,131,4.3
171,131,4.3
172,131,4.3
173,131,4.3
174,131,4.3
175,131,4.3
176,131,4.3
672,132,4.3
673,132,4.3
674,132,4.3
675,132,4.3
676,132,4.3
677,132,4.3
678,132,4.3
679,132,4.3
818,133,4
819,133,4
820,133,4
821,133,4
822,133,4
823,133,4
824,133,4
825,133,4
826,134,3.9
827,134,3.9
828,134,3.9
829,134,3.9
830,134,3.9
831,134,3.9
832,134,3.9
833,134,3.9
834,135,4.2
835,135,4.2
836,135,4.2
837,135,4.2
838,135,4.2
839,135,4.2
840,135,4.2
841,135,4.2
842,136,4.3
843,136,4.3
844,136,4.3
845,136,4.3
846,136,4.3
847,136,4.3
848,136,4.3
849,136,4.3
249,137,3.9
250,137,3.9
251,137,3.9
252,137,3.9
253,137,3.9
254,137,3.9
255,137,3.9
256,137,3.9
850,138,4.6
851,138,4.6
852,138,4.6
853,139,3.9
854,139,3.9
855,139,3.9
856,139,3.9
857,139,3.9
858,139,3.9
859,139,3.9
860,139,3.9
209,140,4.3
210,140,4.3
211,140,4.3
212,140,4.3
213,140,4.3
214,140,4.3
215,140,4.3
216,140,4.3
861,141,4.1
862,141,4.1
863,141,4.1
864,141,4.1
865,141,4.1
866,141,4.1
867,141,4.1
868,141,4.1
344,142,4.4
345,142,4.4
346,142,4.4
347,142,4.4
348,142,4.4
349,142,4.4
350,142,4.4
351,142,4.4
869,143,3.2
870,143,3.2
871,143,3.2
872,143,3.2
873,143,3.2
874,143,3.2
875,143,3.2
876,143,3.2
65,144,4.2
66,144,4.2
67,144,4.2
68,144,4.2
69,144,4.2
70,144,4.2
71,144,4.2
72,144,4.2
877,145,4.2
878,145,4.2
879,145,4.2
880,145,4.2
881,145,4.2
882,145,4.2
883,145,4.2
884,145,4.2
885,146,3.7
886,146,3.7
887,146,3.7
888,146,3.7
889,146,3.7
890,146,3.7
891,146,3.7
892,146,3.7
893,147,4.5
894,147,4.5
895,147,4.5
896,147,4.5
897,147,4.5
898,147,4.5
899,147,4.5
900,147,4.5
901,148,4.2
902,148,4.2
903,148,4.2
904,148,4.2
905,148,4.2
906,148,4.2
907,148,4.2
908,148,4.2
909,149,4.2
910,149,4.2
911,149,4.2
912,149,4.2
913,149,4.2
914,149,4.2
915,149,4.2
916,149,4.2
917,150,4.2
918,150,4.2
919,150,4.2
920,150,4.2
921,150,4.2
922,150,4.2
923,150,4.2
924,150,4.2
925,151,4.1
926,151,4.1
927,151,4.1
928,151,4.1
929,151,4.1
930,151,4.1
931,151,4.1
932,151,4.1
233,152,4.3
234,152,4.3
235,152,4.3
236,152,4.3
237,152,4.3
238,152,4.3
239,152,4.3
240,152,4.3
153,153,4.3
154,153,4.3
155,153,4.3
156,153,4.3
157,153,4.3
158,153,4.3
159,153,4.3
160,153,4.3
57,154,4.3
58,154,4.3
59,154,4.3
60,154,4.3
61,154,4.3
62,154,4.3
63,154,4.3
64,154,4.3
933,155,3.4
934,155,3.4
935,155,3.4
936,155,3.4
937,155,3.4
938,155,3.4
939,155,3.4
940,155,3.4
941,156,4.3
746,157,4.4
747,157,4.4
748,157,4.4
749,157,4.4
750,157,4.4
751,157,4.4
752,157,4.4
753,157,4.4
942,158,3.9
943,158,3.9
944,158,3.9
945,158,3.9
946,158,3.9
947,158,3.9
948,158,3.9
949,158,3.9
950,159,4.1
951,159,4.1
952,159,4.1
953,159,4.1
954,159,4.1
955,159,4.1
956,159,4.1
957,160,3.9
958,160,3.9
959,160,3.9
960,160,3.9
961,160,3.9
962,160,3.9
963,160,3.9
964,160,3.9
965,161,4
966,161,4
967,161,4
968,161,4
969,161,4
970,161,4
971,161,4
972,161,4
973,162,4.3
974,162,4.3
975,162,4.3
976,162,4.3
977,162,4.3
978,162,4.3
979,162,4.3
980,162,4.3
488,163,4
489,163,4
490,163,4
491,163,4
492,163,4
493,163,4
494,163,4
495,163,4
981,164,3.9
982,164,3.9
983,164,3.9
984,164,3.9
985,164,3.9
986,164,3.9
987,164,3.9
988,164,3.9
989,165,4.5
990,165,4.5
991,165,4.5
992,165,4.5
993,165,4.5
994,165,4.5
995,165,4.5
996,165,4.5
997,166,3.9
998,166,3.9
999,166,3.9
1000,166,3.9
1001,166,3.9
1002,166,3.9
1003,166,3.9
1004,166,3.9
664,167,4.2
665,167,4.2
666,167,4.2
667,167,4.2
668,167,4.2
669,167,4.2
670,167,4.2
671,167,4.2
1005,168,4
1006,168,4
1007,168,4
1008,168,4
1009,168,4
1010,168,4
1011,168,4
1012,168,4
1013,169,4.3
1014,169,4.3
1015,169,4.3
1016,169,4.3
1017,169,4.3
1018,169,4.3
1019,169,4.3
1020,169,4.3
1021,170,4
1022,170,4
1023,170,4
1024,170,4
1025,170,4
1026,170,4
1027,170,4
1028,170,4
1029,171,4.4
1030,171,4.4
1031,171,4.4
1032,171,4.4
1033,171,4.4
1034,171,4.4
1035,171,4.4
1036,171,4.4
169,172,4.3
170,172,4.3
171,172,4.3
172,172,4.3
173,172,4.3
174,172,4.3
175,172,4.3
176,172,4.3
512,173,4
513,173,4
514,173,4
515,173,4
516,173,4
517,173,4
518,173,4
519,173,4
1037,174,4.3
1038,174,4.3
1039,174,4.3
1040,174,4.3
1041,174,4.3
1042,174,4.3
1043,174,4.3
1044,174,4.3
1045,175,5
1046,175,5
1047,175,5
1048,175,5
1049,175,5
1050,176,3.7
1051,176,3.7
1052,176,3.7
1053,176,3.7
1054,176,3.7
1055,176,3.7
1056,176,3.7
1057,176,3.7
161,177,4
162,177,4
163,177,4
164,177,4
165,177,4
166,177,4
167,177,4
168,177,4
861,178,4.1
862,178,4.1
863,178,4.1
864,178,4.1
865,178,4.1
866,178,4.1
867,178,4.1
868,178,4.1
161,179,4
162,179,4
163,179,4
164,179,4
165,179,4
166,179,4
167,179,4
168,179,4
1058,180,3.3
1059,180,3.3
1060,180,3.3
1061,180,3.3
1062,180,3.3
1063,180,3.3
1064,180,3.3
1065,180,3.3
1066,181,3.8
1067,181,3.8
1068,181,3.8
1069,181,3.8
1070,181,3.8
1071,181,3.8
1072,181,3.8
1073,181,3.8
1074,182,4.1
1075,182,4.1
1076,182,4.1
1077,182,4.1
1078,182,4.1
1079,182,4.1
1080,182,4.1
1081,182,4.1
1082,183,4.1
1083,183,4.1
1084,183,4.1
1085,183,4.1
1086,183,4.1
1087,183,4.1
1088,183,4.1
1089,183,4.1
257,184,4.4
258,184,4.4
259,184,4.4
260,184,4.4
261,184,4.4
262,184,4.4
263,184,4.4
264,184,4.4
1090,185,4.3
1091,185,4.3
1092,185,4.3
1093,185,4.3
1094,185,4.3
1095,185,4.3
1096,185,4.3
1097,185,4.3
1098,186,4.3
1099,186,4.3
1100,186,4.3
1101,186,4.3
1102,186,4.3
1103,186,4.3
1104,186,4.3
1105,186,4.3
257,187,4.4
258,187,4.4
259,187,4.4
260,187,4.4
261,187,4.4
262,187,4.4
263,187,4.4
264,187,4.4
672,188,4.3
673,188,4.3
674,188,4.3
675,188,4.3
676,188,4.3
677,188,4.3
678,188,4.3
679,188,4.3
1106,189,3.9
1107,189,3.9
1108,189,3.9
1109,189,3.9
1110,189,3.9
1111,189,3.9
1112,189,3.9
1113,189,3.9
909,190,4.2
910,190,4.2
911,190,4.2
912,190,4.2
913,190,4.2
914,190,4.2
915,190,4.2
916,190,4.2
360,191,4.2
361,191,4.2
362,191,4.2
363,191,4.2
364,191,4.2
365,191,4.2
366,191,4.2
367,191,4.2
1114,192,4.1
1115,192,4.1
1116,192,4.1
1117,192,4.1
1118,192,4.1
1119,192,4.1
1120,192,4.1
1121,192,4.1
408,193,4.3
409,193,4.3
410,193,4.3
411,193,4.3
412,193,4.3
413,193,4.3
414,193,4.3
415,193,4.3
1122,194,3.7
1123,194,3.7
1124,194,3.7
1125,194,3.7
1126,194,3.7
1127,194,3.7
1128,194,3.7
1129,194,3.7
1130,195,4.1
1131,195,4.1
1132,195,4.1
1133,195,4.1
1134,195,4.1
1135,195,4.1
1136,195,4.1
1137,195,4.1
1138,196,3.9
1139,196,3.9
1140,196,3.9
1141,196,3.9
1142,196,3.9
1143,196,3.9
1144,196,3.9
1145,196,3.9
161,197,4
162,197,4
163,197,4
164,197,4
165,197,4
166,197,4
167,197,4
168,197,4
113,198,4.2
114,198,4.2
115,198,4.2
116,198,4.2
117,198,4.2
118,198,4.2
119,198,4.2
120,198,4.2
1146,199,4.4
1147,199,4.4
1148,199,4.4
1149,199,4.4
1150,199,4.4
1151,199,4.4
1152,199,4.4
1153,199,4.4
1154,200,4.1
1155,200,4.1
1156,200,4.1
1157,200,4.1
1158,200,4.1
1159,200,4.1
1160,200,4.1
1161,200,4.1
1162,201,4.3
1163,201,4.3
1164,201,4.3
1165,201,4.3
1166,201,4.3
1167,201,4.3
1168,201,4.3
1169,201,4.3
1170,202,3.8
1171,202,3.8
1172,202,3.8
1173,202,3.8
1174,202,3.8
1175,202,3.8
1176,202,3.8
1177,202,3.8
1178,203,4.4
1179,203,4.4
1180,203,4.4
1181,203,4.4
1182,203,4.4
1183,203,4.4
1184,204,4
1185,204,4
1186,204,4
1187,204,4
1188,204,4
1189,204,4
1190,204,4
1191,204,4
1192,205,4.4
1171,205,4.4
1193,205,4.4
1194,205,4.4
1195,205,4.4
1196,205,4.4
1197,205,4.4
1198,205,4.4
1199,206,4
1200,206,4
1201,206,4
1202,206,4
1203,206,4
1204,206,4
1205,206,4
1206,206,4
1207,207,4.2
1208,207,4.2
1209,207,4.2
1210,207,4.2
1211,207,4.2
1212,207,4.2
1213,207,4.2
1214,207,4.2
1215,208,3.9
1216,208,3.9
1217,208,3.9
1218,208,3.9
1219,208,3.9
1220,208,3.9
1221,208,3.9
1222,208,3.9
1223,209,3.7
1224,209,3.7
1225,209,3.7
1226,209,3.7
1227,209,3.7
1228,209,3.7
1229,209,3.7
1230,209,3.7
1231,210,3.6
1232,210,3.6
1233,210,3.6
1234,210,3.6
1235,210,3.6
1236,210,3.6
1237,210,3.6
1238,210,3.6
1239,211,4
1240,211,4
1241,211,4
1242,211,4
1243,211,4
1244,211,4
1245,211,4
1246,211,4
1247,212,3.5
1248,212,3.5
1249,212,3.5
1250,212,3.5
1251,212,3.5
1252,212,3.5
1253,212,3.5
1254,212,3.5
217,213,4.5
218,213,4.5
219,213,4.5
220,213,4.5
221,213,4.5
222,213,4.5
223,213,4.5
224,213,4.5
1255,214,4.2
1256,214,4.2
1257,214,4.2
1258,214,4.2
1259,214,4.2
1260,214,4.2
1261,214,4.2
1262,214,4.2
1263,215,3.8
1264,215,3.8
1265,215,3.8
1266,215,3.8
1267,215,3.8
1268,215,3.8
1269,215,3.8
1270,215,3.8
1271,216,3.8
1272,216,3.8
1273,216,3.8
1274,216,3.8
1275,216,3.8
1276,216,3.8
1277,216,3.8
1278,216,3.8
1279,217,4.1
1280,217,4.1
1281,217,4.1
1282,217,4.1
1283,217,4.1
1284,217,4.1
1285,217,4.1
1286,217,4.1
1287,218,4.3
1288,218,4.3
1289,218,4.3
1290,218,4.3
1291,218,4.3
1292,218,4.3
1293,218,4.3
1294,218,4.3
1295,219,4.4
1296,219,4.4
1297,219,4.4
953,219,4.4
1298,219,4.4
1299,219,4.4
1300,219,4.4
1301,219,4.4
1302,220,3.9
1303,220,3.9
1304,220,3.9
1305,220,3.9
1306,220,3.9
1307,220,3.9
1308,220,3.9
1309,220,3.9
1,221,4.2
2,221,4.2
3,221,4.2
4,221,4.2
5,221,4.2
6,221,4.2
7,221,4.2
8,221,4.2
1310,222,3.8
1311,222,3.8
1312,222,3.8
1313,222,3.8
1314,222,3.8
1315,222,3.8
1316,222,3.8
1317,222,3.8
1318,223,4.1
1319,223,4.1
1320,223,4.1
1321,223,4.1
1322,223,4.1
1323,223,4.1
1324,223,4.1
